Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0001008  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16798   16799   66.00000   66.66667   67.00000    90   16986   89.50000   90.16667   90.50000
0001009  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16799   16800   67.00000   67.00000   68.00000    90   16987   89.50000   90.16667   90.50000
0001010  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16799   16800   67.00000   67.33333   68.00000    90   16987   89.50000   90.16667   90.50000
0001011  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16799   16800   67.00000   67.66667   68.00000    90   16987   89.50000   90.16667   90.50000
0001012  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16800   16801   68.00000   68.00000   69.00000    90   16988   89.50000   90.16667   90.50000
0001013  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16800   16801   68.00000   68.33333   69.00000    90   16988   89.50000   90.16667   90.50000
0001014  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16800   16801   68.00000   68.66667   69.00000    90   16988   89.50000   90.16667   90.50000
0001015  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16801   16802   69.00000   69.00000   70.00000    90   16989   89.50000   90.16667   90.50000
0001016  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16801   16802   69.00000   69.33333   70.00000    90   16989   89.50000   90.16667   90.50000
0001017  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16801   16802   69.00000   69.66667   70.00000    90   16989   89.50000   90.16667   90.50000
0001018  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16802   16803   70.00000   70.00000   71.00000    90   16990   89.50000   90.16667   90.50000
0001019  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16802   16803   70.00000   70.33333   71.00000    90   16990   89.50000   90.16667   90.50000
0001020  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16802   16803   70.00000   70.66667   71.00000    90   16990   89.50000   90.16667   90.50000
0001021  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16803   16804   71.00000   71.00000   72.00000    90   16991   89.50000   90.16667   90.50000
0001022  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16803   16804   71.00000   71.33333   72.00000    90   16991   89.50000   90.16667   90.50000
0001023  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16803   16804   71.00000   71.66667   72.00000    90   16991   89.50000   90.16667   90.50000
0001024  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16804   16805   72.00000   72.00000   73.00000    90   16992   89.50000   90.16667   90.50000
0001025  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16804   16805   72.00000   72.33333   73.00000    90   16992   89.50000   90.16667   90.50000
0001026  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16804   16805   72.00000   72.66667   73.00000    90   16992   89.50000   90.16667   90.50000
0001027  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16805   16806   73.00000   73.00000   74.00000    90   16993   89.50000   90.16667   90.50000
0001028  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16805   16806   73.00000   73.33333   74.00000    90   16993   89.50000   90.16667   90.50000
0001029  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16805   16806   73.00000   73.66667   74.00000    90   16993   89.50000   90.16667   90.50000
0001030  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16806   16807   74.00000   74.00000   75.00000    90   16994   89.50000   90.16667   90.50000
0001031  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16806   16807   74.00000   74.33333   75.00000    90   16994   89.50000   90.16667   90.50000
0001032  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16806   16807   74.00000   74.66667   75.00000    90   16994   89.50000   90.16667   90.50000
0001033  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16807   16808   75.00000   75.00000   76.00000    90   16995   89.50000   90.16667   90.50000
0001034  0.00000e+00  1.11111e-01  0.00000e+00  0.00000e+00  1.11111e-01    76   16807   16808   75.00000   75.33333   76.00000    90   16995   89.50000   90.16667   90.50000
0001035  0.00000e+00  2.22222e-01  0.00000e+00  0.00000e+00  2.22222e-01    76   16807   16808   75.00000   75.66667   76.00000    90   16995   89.50000   90.16667   90.50000
0001036  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    77   16808   16809   76.00000   76.00000   77.00000    90   16996   89.50000   90.16667   90.50000
0001037  2.22222e-01  1.11111e-01  0.00000e+00  0.00000e+00  3.33333e-01    77   16808   16809   76.00000   76.33333   77.00000    90   16996   89.50000   90.16667   90.50000
0001038  1.11111e-01  2.22222e-01  0.00000e+00  0.00000e+00  3.33333e-01    77   16808   16809   76.00000   76.66667   77.00000    90   16996   89.50000   90.16667   90.50000
0001039  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    78   16809   16810   77.00000   77.00000   78.00000    90   16997   89.50000   90.16667   90.50000
0001040  2.22222e-01  1.11111e-01  2.22222e-01  0.00000e+00  5.55556e-01    78   16809   16810   77.00000   77.33333   78.00000    90   16997   89.50000   90.16667   90.50000
0001041  1.11111e-01  2.22222e-01  4.44444e-01  0.00000e+00  7.77778e-01    78   16809   16810   77.00000   77.66667   78.00000    90   16997   89.50000   90.16667   90.50000
0001042  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    79   16810   16811   78.00000   78.00000   79.00000    90   16998   89.50000   90.16667   90.50000
0001043  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    79   16810   16811   78.00000   78.33333   79.00000    90   16998   89.50000   90.16667   90.50000
0001044  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    79   16810   16811   78.00000   78.66667   79.00000    90   16998   89.50000   90.16667   90.50000
0001045  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    80   16811   16812   79.00000   79.00000   80.00000    90   16999   89.50000   90.16667   90.50000
0001046  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    80   16811   16812   79.00000   79.33333   80.00000    90   16999   89.50000   90.16667   90.50000
0001047  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    80   16811   16812   79.00000   79.66667   80.00000    90   16999   89.50000   90.16667   90.50000
0001048  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    81   16812   16813   80.00000   80.00000   81.00000    90   17000   89.50000   90.16667   90.50000
0001049  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    81   16812   16813   80.00000   80.33333   81.00000    90   17000   89.50000   90.16667   90.50000
0001050  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    81   16812   16813   80.00000   80.66667   81.00000    90   17000   89.50000   90.16667   90.50000
0001051  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   16813   16814   81.00000   81.00000   82.00000    90   17001   89.50000   90.16667   90.50000
0001052  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    82   16813   16814   81.00000   81.33333   82.00000    90   17001   89.50000   90.16667   90.50000
0001053  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    82   16813   16814   81.00000   81.66667   82.00000    90   17001   89.50000   90.16667   90.50000
0001054  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   16964   16965   44.00000   44.00000   45.00000    91   17152   90.50000   90.50000   91.50000
0001055  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   16964   16965   44.00000   44.33333   45.00000    91   17152   90.50000   90.50000   91.50000
0001056  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   16964   16965   44.00000   44.66667   45.00000    91   17152   90.50000   90.50000   91.50000
0001057  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   16965   16966   45.00000   45.00000   46.00000    91   17153   90.50000   90.50000   91.50000
0001058  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    46   16965   16966   45.00000   45.33333   46.00000    91   17153   90.50000   90.50000   91.50000
0001059  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    46   16965   16966   45.00000   45.66667   46.00000    91   17153   90.50000   90.50000   91.50000
0001060  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    47   16966   16967   46.00000   46.00000   47.00000    91   17154   90.50000   90.50000   91.50000
0001061  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    47   16966   16967   46.00000   46.33333   47.00000    91   17154   90.50000   90.50000   91.50000
0001062  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    47   16966   16967   46.00000   46.66667   47.00000    91   17154   90.50000   90.50000   91.50000
0001063  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    48   16967   16968   47.00000   47.00000   48.00000    91   17155   90.50000   90.50000   91.50000
0001064  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    48   16967   16968   47.00000   47.33333   48.00000    91   17155   90.50000   90.50000   91.50000
0001065  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    48   16967   16968   47.00000   47.66667   48.00000    91   17155   90.50000   90.50000   91.50000
0001066  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    49   16968   16969   48.00000   48.00000   49.00000    91   17156   90.50000   90.50000   91.50000
0001067  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    49   16968   16969   48.00000   48.33333   49.00000    91   17156   90.50000   90.50000   91.50000
0001068  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    49   16968   16969   48.00000   48.66667   49.00000    91   17156   90.50000   90.50000   91.50000
0001069  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    50   16969   16970   49.00000   49.00000   50.00000    91   17157   90.50000   90.50000   91.50000
0001070  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    50   16969   16970   49.00000   49.33333   50.00000    91   17157   90.50000   90.50000   91.50000
0001071  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    50   16969   16970   49.00000   49.66667   50.00000    91   17157   90.50000   90.50000   91.50000
0001072  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    51   16970   16971   50.00000   50.00000   51.00000    91   17158   90.50000   90.50000   91.50000
0001073  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    51   16970   16971   50.00000   50.33333   51.00000    91   17158   90.50000   90.50000   91.50000
0001074  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    51   16970   16971   50.00000   50.66667   51.00000    91   17158   90.50000   90.50000   91.50000
0001075  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    52   16971   16972   51.00000   51.00000   52.00000    91   17159   90.50000   90.50000   91.50000
0001076  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    52   16971   16972   51.00000   51.33333   52.00000    91   17159   90.50000   90.50000   91.50000
0001077  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    52   16971   16972   51.00000   51.66667   52.00000    91   17159   90.50000   90.50000   91.50000
0001078  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    53   16972   16973   52.00000   52.00000   53.00000    91   17160   90.50000   90.50000   91.50000
0001079  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    53   16972   16973   52.00000   52.33333   53.00000    91   17160   90.50000   90.50000   91.50000
0001080  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    53   16972   16973   52.00000   52.66667   53.00000    91   17160   90.50000   90.50000   91.50000
0001081  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    54   16973   16974   53.00000   53.00000   54.00000    91   17161   90.50000   90.50000   91.50000
0001082  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    54   16973   16974   53.00000   53.33333   54.00000    91   17161   90.50000   90.50000   91.50000
0001083  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    54   16973   16974   53.00000   53.66667   54.00000    91   17161   90.50000   90.50000   91.50000
0001084  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    55   16974   16975   54.00000   54.00000   55.00000    91   17162   90.50000   90.50000   91.50000
0001085  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    55   16974   16975   54.00000   54.33333   55.00000    91   17162   90.50000   90.50000   91.50000
0001086  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    55   16974   16975   54.00000   54.66667   55.00000    91   17162   90.50000   90.50000   91.50000
0001087  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    56   16975   16976   55.00000   55.00000   56.00000    91   17163   90.50000   90.50000   91.50000
0001088  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    56   16975   16976   55.00000   55.33333   56.00000    91   17163   90.50000   90.50000   91.50000
0001089  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    56   16975   16976   55.00000   55.66667   56.00000    91   17163   90.50000   90.50000   91.50000
0001090  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    57   16976   16977   56.00000   56.00000   57.00000    91   17164   90.50000   90.50000   91.50000
0001091  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    57   16976   16977   56.00000   56.33333   57.00000    91   17164   90.50000   90.50000   91.50000
0001092  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    57   16976   16977   56.00000   56.66667   57.00000    91   17164   90.50000   90.50000   91.50000
0001093  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    58   16977   16978   57.00000   57.00000   58.00000    91   17165   90.50000   90.50000   91.50000
0001094  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    58   16977   16978   57.00000   57.33333   58.00000    91   17165   90.50000   90.50000   91.50000
0001095  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    58   16977   16978   57.00000   57.66667   58.00000    91   17165   90.50000   90.50000   91.50000
0001096  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    59   16978   16979   58.00000   58.00000   59.00000    91   17166   90.50000   90.50000   91.50000
0001097  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    59   16978   16979   58.00000   58.33333   59.00000    91   17166   90.50000   90.50000   91.50000
0001098  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    59   16978   16979   58.00000   58.66667   59.00000    91   17166   90.50000   90.50000   91.50000
0001099  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    60   16979   16980   59.00000   59.00000   60.00000    91   17167   90.50000   90.50000   91.50000
0001100  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    60   16979   16980   59.00000   59.33333   60.00000    91   17167   90.50000   90.50000   91.50000
0001101  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60   16979   16980   59.00000   59.66667   60.00000    91   17167   90.50000   90.50000   91.50000
0001102  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61   16980   16981   60.00000   60.00000   61.00000    91   17168   90.50000   90.50000   91.50000
0001103  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61   16980   16981   60.00000   60.33333   61.00000    91   17168   90.50000   90.50000   91.50000
0001104  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61   16980   16981   60.00000   60.66667   61.00000    91   17168   90.50000   90.50000   91.50000
0001105  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    62   16981   16982   61.00000   61.00000   62.00000    91   17169   90.50000   90.50000   91.50000
0001106  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    62   16981   16982   61.00000   61.33333   62.00000    91   17169   90.50000   90.50000   91.50000
0001107  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    62   16981   16982   61.00000   61.66667   62.00000    91   17169   90.50000   90.50000   91.50000
0001108  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    63   16982   16983   62.00000   62.00000   63.00000    91   17170   90.50000   90.50000   91.50000
0001109  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    63   16982   16983   62.00000   62.33333   63.00000    91   17170   90.50000   90.50000   91.50000
0001110  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    63   16982   16983   62.00000   62.66667   63.00000    91   17170   90.50000   90.50000   91.50000
0001111  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    64   16983   16984   63.00000   63.00000   64.00000    91   17171   90.50000   90.50000   91.50000
0001112  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   16983   16984   63.00000   63.33333   64.00000    91   17171   90.50000   90.50000   91.50000
0001113  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   16983   16984   63.00000   63.66667   64.00000    91   17171   90.50000   90.50000   91.50000
0001114  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    65   16984   16985   64.00000   64.00000   65.00000    91   17172   90.50000   90.50000   91.50000
0001115  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    65   16984   16985   64.00000   64.33333   65.00000    91   17172   90.50000   90.50000   91.50000
0001116  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    65   16984   16985   64.00000   64.66667   65.00000    91   17172   90.50000   90.50000   91.50000
0001117  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    66   16985   16986   65.00000   65.00000   66.00000    91   17173   90.50000   90.50000   91.50000
0001118  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    66   16985   16986   65.00000   65.33333   66.00000    91   17173   90.50000   90.50000   91.50000
0001119  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    66   16985   16986   65.00000   65.66667   66.00000    91   17173   90.50000   90.50000   91.50000
0001120  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16986   16987   66.00000   66.00000   67.00000    91   17174   90.50000   90.50000   91.50000
0001121  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16986   16987   66.00000   66.33333   67.00000    91   17174   90.50000   90.50000   91.50000
0001122  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16986   16987   66.00000   66.66667   67.00000    91   17174   90.50000   90.50000   91.50000
0001123  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16987   16988   67.00000   67.00000   68.00000    91   17175   90.50000   90.50000   91.50000
0001124  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16987   16988   67.00000   67.33333   68.00000    91   17175   90.50000   90.50000   91.50000
0001125  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16987   16988   67.00000   67.66667   68.00000    91   17175   90.50000   90.50000   91.50000
0001126  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16988   16989   68.00000   68.00000   69.00000    91   17176   90.50000   90.50000   91.50000
0001127  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16988   16989   68.00000   68.33333   69.00000    91   17176   90.50000   90.50000   91.50000
0001128  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16988   16989   68.00000   68.66667   69.00000    91   17176   90.50000   90.50000   91.50000
0001129  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16989   16990   69.00000   69.00000   70.00000    91   17177   90.50000   90.50000   91.50000
0001130  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16989   16990   69.00000   69.33333   70.00000    91   17177   90.50000   90.50000   91.50000
0001131  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16989   16990   69.00000   69.66667   70.00000    91   17177   90.50000   90.50000   91.50000
0001132  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16990   16991   70.00000   70.00000   71.00000    91   17178   90.50000   90.50000   91.50000
0001133  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16990   16991   70.00000   70.33333   71.00000    91   17178   90.50000   90.50000   91.50000
0001134  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16990   16991   70.00000   70.66667   71.00000    91   17178   90.50000   90.50000   91.50000
0001135  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16991   16992   71.00000   71.00000   72.00000    91   17179   90.50000   90.50000   91.50000
0001136  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16991   16992   71.00000   71.33333   72.00000    91   17179   90.50000   90.50000   91.50000
0001137  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16991   16992   71.00000   71.66667   72.00000    91   17179   90.50000   90.50000   91.50000
0001138  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16992   16993   72.00000   72.00000   73.00000    91   17180   90.50000   90.50000   91.50000
0001139  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16992   16993   72.00000   72.33333   73.00000    91   17180   90.50000   90.50000   91.50000
0001140  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16992   16993   72.00000   72.66667   73.00000    91   17180   90.50000   90.50000   91.50000
0001141  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16993   16994   73.00000   73.00000   74.00000    91   17181   90.50000   90.50000   91.50000
0001142  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16993   16994   73.00000   73.33333   74.00000    91   17181   90.50000   90.50000   91.50000
0001143  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16993   16994   73.00000   73.66667   74.00000    91   17181   90.50000   90.50000   91.50000
0001144  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16994   16995   74.00000   74.00000   75.00000    91   17182   90.50000   90.50000   91.50000
0001145  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16994   16995   74.00000   74.33333   75.00000    91   17182   90.50000   90.50000   91.50000
0001146  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16994   16995   74.00000   74.66667   75.00000    91   17182   90.50000   90.50000   91.50000
0001147  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16995   16996   75.00000   75.00000   76.00000    91   17183   90.50000   90.50000   91.50000
0001148  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16995   16996   75.00000   75.33333   76.00000    91   17183   90.50000   90.50000   91.50000
0001149  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16995   16996   75.00000   75.66667   76.00000    91   17183   90.50000   90.50000   91.50000
0001150  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    77   16996   16997   76.00000   76.00000   77.00000    91   17184   90.50000   90.50000   91.50000
0001151  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    77   16996   16997   76.00000   76.33333   77.00000    91   17184   90.50000   90.50000   91.50000
0001152  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    77   16996   16997   76.00000   76.66667   77.00000    91   17184   90.50000   90.50000   91.50000
0001153  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    78   16997   16998   77.00000   77.00000   78.00000    91   17185   90.50000   90.50000   91.50000
0001154  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    78   16997   16998   77.00000   77.33333   78.00000    91   17185   90.50000   90.50000   91.50000
0001155  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    78   16997   16998   77.00000   77.66667   78.00000    91   17185   90.50000   90.50000   91.50000
0001156  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    79   16998   16999   78.00000   78.00000   79.00000    91   17186   90.50000   90.50000   91.50000
0001157  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   16998   16999   78.00000   78.33333   79.00000    91   17186   90.50000   90.50000   91.50000
0001158  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   16998   16999   78.00000   78.66667   79.00000    91   17186   90.50000   90.50000   91.50000
0001159  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    80   16999   17000   79.00000   79.00000   80.00000    91   17187   90.50000   90.50000   91.50000
0001160  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   16999   17000   79.00000   79.33333   80.00000    91   17187   90.50000   90.50000   91.50000
0001161  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   16999   17000   79.00000   79.66667   80.00000    91   17187   90.50000   90.50000   91.50000
0001162  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    81   17000   17001   80.00000   80.00000   81.00000    91   17188   90.50000   90.50000   91.50000
0001163  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   17000   17001   80.00000   80.33333   81.00000    91   17188   90.50000   90.50000   91.50000
0001164  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   17000   17001   80.00000   80.66667   81.00000    91   17188   90.50000   90.50000   91.50000
0001165  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   17001   17002   81.00000   81.00000   82.00000    91   17189   90.50000   90.50000   91.50000
0001166  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   17001   17002   81.00000   81.33333   82.00000    91   17189   90.50000   90.50000   91.50000
