Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000996  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    64   16885   16886   63.50000   63.50000   64.50000    91   17074   90.00000   90.00000   91.00000
0000997  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   16885   16886   63.50000   63.83333   64.50000    91   17074   90.00000   90.00000   91.00000
0000998  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   16885   16886   63.50000   64.16667   64.50000    91   17074   90.00000   90.00000   91.00000
0000999  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    65   16886   16887   64.50000   64.50000   65.50000    91   17075   90.00000   90.00000   91.00000
0001000  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    65   16886   16887   64.50000   64.83333   65.50000    91   17075   90.00000   90.00000   91.00000
0001001  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    65   16886   16887   64.50000   65.16667   65.50000    91   17075   90.00000   90.00000   91.00000
0001002  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    66   16887   16888   65.50000   65.50000   66.50000    91   17076   90.00000   90.00000   91.00000
0001003  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    66   16887   16888   65.50000   65.83333   66.50000    91   17076   90.00000   90.00000   91.00000
0001004  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    66   16887   16888   65.50000   66.16667   66.50000    91   17076   90.00000   90.00000   91.00000
0001005  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   66.50000   67.50000    91   17077   90.00000   90.00000   91.00000
0001006  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   66.83333   67.50000    91   17077   90.00000   90.00000   91.00000
0001007  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   67.16667   67.50000    91   17077   90.00000   90.00000   91.00000
0001008  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   67.50000   68.50000    91   17078   90.00000   90.00000   91.00000
0001009  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   67.83333   68.50000    91   17078   90.00000   90.00000   91.00000
0001010  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   68.16667   68.50000    91   17078   90.00000   90.00000   91.00000
0001011  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   68.50000   69.50000    91   17079   90.00000   90.00000   91.00000
0001012  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   68.83333   69.50000    91   17079   90.00000   90.00000   91.00000
0001013  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   69.16667   69.50000    91   17079   90.00000   90.00000   91.00000
0001014  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   69.50000   70.50000    91   17080   90.00000   90.00000   91.00000
0001015  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   69.83333   70.50000    91   17080   90.00000   90.00000   91.00000
0001016  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   70.16667   70.50000    91   17080   90.00000   90.00000   91.00000
0001017  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   70.50000   71.50000    91   17081   90.00000   90.00000   91.00000
0001018  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   70.83333   71.50000    91   17081   90.00000   90.00000   91.00000
0001019  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   71.16667   71.50000    91   17081   90.00000   90.00000   91.00000
0001020  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   71.50000   72.50000    91   17082   90.00000   90.00000   91.00000
0001021  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   71.83333   72.50000    91   17082   90.00000   90.00000   91.00000
0001022  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   72.16667   72.50000    91   17082   90.00000   90.00000   91.00000
0001023  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   72.50000   73.50000    91   17083   90.00000   90.00000   91.00000
0001024  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   72.83333   73.50000    91   17083   90.00000   90.00000   91.00000
0001025  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   73.16667   73.50000    91   17083   90.00000   90.00000   91.00000
0001026  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   73.50000   74.50000    91   17084   90.00000   90.00000   91.00000
0001027  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   73.83333   74.50000    91   17084   90.00000   90.00000   91.00000
0001028  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   74.16667   74.50000    91   17084   90.00000   90.00000   91.00000
0001029  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   74.50000   75.50000    91   17085   90.00000   90.00000   91.00000
0001030  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   74.83333   75.50000    91   17085   90.00000   90.00000   91.00000
0001031  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   75.16667   75.50000    91   17085   90.00000   90.00000   91.00000
0001032  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   75.50000   76.50000    91   17086   90.00000   90.00000   91.00000
0001033  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   75.83333   76.50000    91   17086   90.00000   90.00000   91.00000
0001034  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   76.16667   76.50000    91   17086   90.00000   90.00000   91.00000
0001035  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    77   16898   16899   76.50000   76.50000   77.50000    91   17087   90.00000   90.00000   91.00000
0001036  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    77   16898   16899   76.50000   76.83333   77.50000    91   17087   90.00000   90.00000   91.00000
0001037  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    77   16898   16899   76.50000   77.16667   77.50000    91   17087   90.00000   90.00000   91.00000
0001038  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    78   16899   16900   77.50000   77.50000   78.50000    91   17088   90.00000   90.00000   91.00000
0001039  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    78   16899   16900   77.50000   77.83333   78.50000    91   17088   90.00000   90.00000   91.00000
0001040  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    78   16899   16900   77.50000   78.16667   78.50000    91   17088   90.00000   90.00000   91.00000
0001041  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    79   16900   16901   78.50000   78.50000   79.50000    91   17089   90.00000   90.00000   91.00000
0001042  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   16900   16901   78.50000   78.83333   79.50000    91   17089   90.00000   90.00000   91.00000
0001043  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   16900   16901   78.50000   79.16667   79.50000    91   17089   90.00000   90.00000   91.00000
0001044  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    80   16901   16902   79.50000   79.50000   80.50000    91   17090   90.00000   90.00000   91.00000
0001045  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   16901   16902   79.50000   79.83333   80.50000    91   17090   90.00000   90.00000   91.00000
0001046  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   16901   16902   79.50000   80.16667   80.50000    91   17090   90.00000   90.00000   91.00000
0001047  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    81   16902   16903   80.50000   80.50000   81.50000    91   17091   90.00000   90.00000   91.00000
0001048  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   16902   16903   80.50000   80.83333   81.50000    91   17091   90.00000   90.00000   91.00000
0001049  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   16902   16903   80.50000   81.16667   81.50000    91   17091   90.00000   90.00000   91.00000
0001050  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   16903   16904   81.50000   81.50000   82.50000    91   17092   90.00000   90.00000   91.00000
0001051  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   16903   16904   81.50000   81.83333   82.50000    91   17092   90.00000   90.00000   91.00000
0001052  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   16865   16866   43.50000   43.83333   44.50000    91   17054   90.00000   90.33333   91.00000
0001053  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   16865   16866   43.50000   44.16667   44.50000    91   17054   90.00000   90.33333   91.00000
0001054  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   16866   16867   44.50000   44.50000   45.50000    91   17055   90.00000   90.33333   91.00000
0001055  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   16866   16867   44.50000   44.83333   45.50000    91   17055   90.00000   90.33333   91.00000
0001056  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    45   16866   16867   44.50000   45.16667   45.50000    91   17055   90.00000   90.33333   91.00000
0001057  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46   16867   16868   45.50000   45.50000   46.50000    91   17056   90.00000   90.33333   91.00000
0001058  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    46   16867   16868   45.50000   45.83333   46.50000    91   17056   90.00000   90.33333   91.00000
0001059  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    46   16867   16868   45.50000   46.16667   46.50000    91   17056   90.00000   90.33333   91.00000
0001060  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    47   16868   16869   46.50000   46.50000   47.50000    91   17057   90.00000   90.33333   91.00000
0001061  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    47   16868   16869   46.50000   46.83333   47.50000    91   17057   90.00000   90.33333   91.00000
0001062  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    47   16868   16869   46.50000   47.16667   47.50000    91   17057   90.00000   90.33333   91.00000
0001063  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    48   16869   16870   47.50000   47.50000   48.50000    91   17058   90.00000   90.33333   91.00000
0001064  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    48   16869   16870   47.50000   47.83333   48.50000    91   17058   90.00000   90.33333   91.00000
0001065  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    48   16869   16870   47.50000   48.16667   48.50000    91   17058   90.00000   90.33333   91.00000
0001066  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    49   16870   16871   48.50000   48.50000   49.50000    91   17059   90.00000   90.33333   91.00000
0001067  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    49   16870   16871   48.50000   48.83333   49.50000    91   17059   90.00000   90.33333   91.00000
0001068  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    49   16870   16871   48.50000   49.16667   49.50000    91   17059   90.00000   90.33333   91.00000
0001069  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    50   16871   16872   49.50000   49.50000   50.50000    91   17060   90.00000   90.33333   91.00000
0001070  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    50   16871   16872   49.50000   49.83333   50.50000    91   17060   90.00000   90.33333   91.00000
0001071  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    50   16871   16872   49.50000   50.16667   50.50000    91   17060   90.00000   90.33333   91.00000
0001072  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    51   16872   16873   50.50000   50.50000   51.50000    91   17061   90.00000   90.33333   91.00000
0001073  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    51   16872   16873   50.50000   50.83333   51.50000    91   17061   90.00000   90.33333   91.00000
0001074  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    51   16872   16873   50.50000   51.16667   51.50000    91   17061   90.00000   90.33333   91.00000
0001075  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    52   16873   16874   51.50000   51.50000   52.50000    91   17062   90.00000   90.33333   91.00000
0001076  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    52   16873   16874   51.50000   51.83333   52.50000    91   17062   90.00000   90.33333   91.00000
0001077  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    52   16873   16874   51.50000   52.16667   52.50000    91   17062   90.00000   90.33333   91.00000
0001078  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    53   16874   16875   52.50000   52.50000   53.50000    91   17063   90.00000   90.33333   91.00000
0001079  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    53   16874   16875   52.50000   52.83333   53.50000    91   17063   90.00000   90.33333   91.00000
0001080  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    53   16874   16875   52.50000   53.16667   53.50000    91   17063   90.00000   90.33333   91.00000
0001081  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    54   16875   16876   53.50000   53.50000   54.50000    91   17064   90.00000   90.33333   91.00000
0001082  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    54   16875   16876   53.50000   53.83333   54.50000    91   17064   90.00000   90.33333   91.00000
0001083  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    54   16875   16876   53.50000   54.16667   54.50000    91   17064   90.00000   90.33333   91.00000
0001084  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    55   16876   16877   54.50000   54.50000   55.50000    91   17065   90.00000   90.33333   91.00000
0001085  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    55   16876   16877   54.50000   54.83333   55.50000    91   17065   90.00000   90.33333   91.00000
0001086  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    55   16876   16877   54.50000   55.16667   55.50000    91   17065   90.00000   90.33333   91.00000
0001087  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    56   16877   16878   55.50000   55.50000   56.50000    91   17066   90.00000   90.33333   91.00000
0001088  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    56   16877   16878   55.50000   55.83333   56.50000    91   17066   90.00000   90.33333   91.00000
0001089  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    56   16877   16878   55.50000   56.16667   56.50000    91   17066   90.00000   90.33333   91.00000
0001090  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    57   16878   16879   56.50000   56.50000   57.50000    91   17067   90.00000   90.33333   91.00000
0001091  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    57   16878   16879   56.50000   56.83333   57.50000    91   17067   90.00000   90.33333   91.00000
0001092  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    57   16878   16879   56.50000   57.16667   57.50000    91   17067   90.00000   90.33333   91.00000
0001093  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    58   16879   16880   57.50000   57.50000   58.50000    91   17068   90.00000   90.33333   91.00000
0001094  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58   16879   16880   57.50000   57.83333   58.50000    91   17068   90.00000   90.33333   91.00000
0001095  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58   16879   16880   57.50000   58.16667   58.50000    91   17068   90.00000   90.33333   91.00000
0001096  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59   16880   16881   58.50000   58.50000   59.50000    91   17069   90.00000   90.33333   91.00000
0001097  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59   16880   16881   58.50000   58.83333   59.50000    91   17069   90.00000   90.33333   91.00000
0001098  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59   16880   16881   58.50000   59.16667   59.50000    91   17069   90.00000   90.33333   91.00000
0001099  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60   16881   16882   59.50000   59.50000   60.50000    91   17070   90.00000   90.33333   91.00000
0001100  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60   16881   16882   59.50000   59.83333   60.50000    91   17070   90.00000   90.33333   91.00000
0001101  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60   16881   16882   59.50000   60.16667   60.50000    91   17070   90.00000   90.33333   91.00000
0001102  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61   16882   16883   60.50000   60.50000   61.50000    91   17071   90.00000   90.33333   91.00000
0001103  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61   16882   16883   60.50000   60.83333   61.50000    91   17071   90.00000   90.33333   91.00000
0001104  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61   16882   16883   60.50000   61.16667   61.50000    91   17071   90.00000   90.33333   91.00000
0001105  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    62   16883   16884   61.50000   61.50000   62.50000    91   17072   90.00000   90.33333   91.00000
0001106  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    62   16883   16884   61.50000   61.83333   62.50000    91   17072   90.00000   90.33333   91.00000
0001107  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    62   16883   16884   61.50000   62.16667   62.50000    91   17072   90.00000   90.33333   91.00000
0001108  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    63   16884   16885   62.50000   62.50000   63.50000    91   17073   90.00000   90.33333   91.00000
0001109  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    63   16884   16885   62.50000   62.83333   63.50000    91   17073   90.00000   90.33333   91.00000
0001110  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    63   16884   16885   62.50000   63.16667   63.50000    91   17073   90.00000   90.33333   91.00000
0001111  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    64   16885   16886   63.50000   63.50000   64.50000    91   17074   90.00000   90.33333   91.00000
0001112  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    64   16885   16886   63.50000   63.83333   64.50000    91   17074   90.00000   90.33333   91.00000
0001113  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    64   16885   16886   63.50000   64.16667   64.50000    91   17074   90.00000   90.33333   91.00000
0001114  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    65   16886   16887   64.50000   64.50000   65.50000    91   17075   90.00000   90.33333   91.00000
0001115  4.44444e-01  0.00000e+00  1.11111e-01  2.22222e-01  7.77778e-01    65   16886   16887   64.50000   64.83333   65.50000    91   17075   90.00000   90.33333   91.00000
0001116  2.22222e-01  0.00000e+00  2.22222e-01  1.11111e-01  5.55556e-01    65   16886   16887   64.50000   65.16667   65.50000    91   17075   90.00000   90.33333   91.00000
0001117  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    66   16887   16888   65.50000   65.50000   66.50000    91   17076   90.00000   90.33333   91.00000
0001118  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    66   16887   16888   65.50000   65.83333   66.50000    91   17076   90.00000   90.33333   91.00000
0001119  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01  1.11111e-01    66   16887   16888   65.50000   66.16667   66.50000    91   17076   90.00000   90.33333   91.00000
0001120  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   66.50000   67.50000    91   17077   90.00000   90.33333   91.00000
0001121  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   66.83333   67.50000    91   17077   90.00000   90.33333   91.00000
0001122  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    67   16888   16889   66.50000   67.16667   67.50000    91   17077   90.00000   90.33333   91.00000
0001123  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   67.50000   68.50000    91   17078   90.00000   90.33333   91.00000
0001124  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   67.83333   68.50000    91   17078   90.00000   90.33333   91.00000
0001125  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    68   16889   16890   67.50000   68.16667   68.50000    91   17078   90.00000   90.33333   91.00000
0001126  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   68.50000   69.50000    91   17079   90.00000   90.33333   91.00000
0001127  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   68.83333   69.50000    91   17079   90.00000   90.33333   91.00000
0001128  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    69   16890   16891   68.50000   69.16667   69.50000    91   17079   90.00000   90.33333   91.00000
0001129  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   69.50000   70.50000    91   17080   90.00000   90.33333   91.00000
0001130  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   69.83333   70.50000    91   17080   90.00000   90.33333   91.00000
0001131  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    70   16891   16892   69.50000   70.16667   70.50000    91   17080   90.00000   90.33333   91.00000
0001132  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   70.50000   71.50000    91   17081   90.00000   90.33333   91.00000
0001133  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   70.83333   71.50000    91   17081   90.00000   90.33333   91.00000
0001134  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    71   16892   16893   70.50000   71.16667   71.50000    91   17081   90.00000   90.33333   91.00000
0001135  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   71.50000   72.50000    91   17082   90.00000   90.33333   91.00000
0001136  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   71.83333   72.50000    91   17082   90.00000   90.33333   91.00000
0001137  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    72   16893   16894   71.50000   72.16667   72.50000    91   17082   90.00000   90.33333   91.00000
0001138  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   72.50000   73.50000    91   17083   90.00000   90.33333   91.00000
0001139  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   72.83333   73.50000    91   17083   90.00000   90.33333   91.00000
0001140  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    73   16894   16895   72.50000   73.16667   73.50000    91   17083   90.00000   90.33333   91.00000
0001141  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   73.50000   74.50000    91   17084   90.00000   90.33333   91.00000
0001142  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   73.83333   74.50000    91   17084   90.00000   90.33333   91.00000
0001143  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    74   16895   16896   73.50000   74.16667   74.50000    91   17084   90.00000   90.33333   91.00000
0001144  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   74.50000   75.50000    91   17085   90.00000   90.33333   91.00000
0001145  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   74.83333   75.50000    91   17085   90.00000   90.33333   91.00000
0001146  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    75   16896   16897   74.50000   75.16667   75.50000    91   17085   90.00000   90.33333   91.00000
0001147  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   75.50000   76.50000    91   17086   90.00000   90.33333   91.00000
0001148  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   75.83333   76.50000    91   17086   90.00000   90.33333   91.00000
0001149  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    76   16897   16898   75.50000   76.16667   76.50000    91   17086   90.00000   90.33333   91.00000
0001150  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    77   16898   16899   76.50000   76.50000   77.50000    91   17087   90.00000   90.33333   91.00000
0001151  0.00000e+00  2.22222e-01  0.00000e+00  0.00000e+00  2.22222e-01    77   16898   16899   76.50000   76.83333   77.50000    91   17087   90.00000   90.33333   91.00000
0001152  0.00000e+00  4.44444e-01  0.00000e+00  0.00000e+00  4.44444e-01    77   16898   16899   76.50000   77.16667   77.50000    91   17087   90.00000   90.33333   91.00000
0001153  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    78   16899   16900   77.50000   77.50000   78.50000    91   17088   90.00000   90.33333   91.00000
0001154  4.44444e-01  2.22222e-01  1.11111e-01  0.00000e+00  7.77778e-01    78   16899   16900   77.50000   77.83333   78.50000    91   17088   90.00000   90.33333   91.00000
